Epoch: 1, LR => 0.001000, Loss => 4.0727, Accuracy => 7.62%
Epoch: 2, LR => 0.000999, Loss => 3.5354, Accuracy => 15.40%
Epoch: 3, LR => 0.000996, Loss => 3.2339, Accuracy => 20.96%
Epoch: 4, LR => 0.000991, Loss => 3.0368, Accuracy => 24.71%
Epoch: 5, LR => 0.000984, Loss => 2.8625, Accuracy => 28.05%
Epoch: 6, LR => 0.000976, Loss => 2.7075, Accuracy => 30.95%
Epoch: 7, LR => 0.000965, Loss => 2.5475, Accuracy => 34.18%
Epoch: 8, LR => 0.000952, Loss => 2.4145, Accuracy => 37.03%
Epoch: 9, LR => 0.000938, Loss => 2.2677, Accuracy => 40.11%
Epoch: 10, LR => 0.000922, Loss => 2.1454, Accuracy => 42.50%
Epoch: 11, LR => 0.000905, Loss => 2.0009, Accuracy => 45.61%
Epoch: 12, LR => 0.000885, Loss => 1.8569, Accuracy => 49.07%
Epoch: 13, LR => 0.000864, Loss => 1.7230, Accuracy => 52.16%
Epoch: 14, LR => 0.000842, Loss => 1.5630, Accuracy => 55.72%
Epoch: 15, LR => 0.000819, Loss => 1.4084, Accuracy => 59.45%
Epoch: 16, LR => 0.000794, Loss => 1.2428, Accuracy => 63.64%
Epoch: 17, LR => 0.000768, Loss => 1.0605, Accuracy => 68.54%
Epoch: 18, LR => 0.000741, Loss => 0.8866, Accuracy => 73.51%
Epoch: 19, LR => 0.000713, Loss => 0.7141, Accuracy => 78.27%
Epoch: 20, LR => 0.000684, Loss => 0.5574, Accuracy => 82.81%
Epoch: 21, LR => 0.000655, Loss => 0.4374, Accuracy => 86.67%
Epoch: 22, LR => 0.000624, Loss => 0.3286, Accuracy => 90.01%
Epoch: 23, LR => 0.000594, Loss => 0.2485, Accuracy => 92.77%
Epoch: 24, LR => 0.000563, Loss => 0.1936, Accuracy => 94.39%
Epoch: 25, LR => 0.000531, Loss => 0.1472, Accuracy => 95.83%
Epoch: 26, LR => 0.000500, Loss => 0.1171, Accuracy => 96.82%
Epoch: 27, LR => 0.000469, Loss => 0.0949, Accuracy => 97.53%
Epoch: 28, LR => 0.000437, Loss => 0.0807, Accuracy => 97.92%
Epoch: 29, LR => 0.000406, Loss => 0.0651, Accuracy => 98.31%
Epoch: 30, LR => 0.000376, Loss => 0.0535, Accuracy => 98.68%
Epoch: 31, LR => 0.000345, Loss => 0.0441, Accuracy => 98.98%
Epoch: 32, LR => 0.000316, Loss => 0.0386, Accuracy => 99.08%
Epoch: 33, LR => 0.000287, Loss => 0.0243, Accuracy => 99.51%
Epoch: 34, LR => 0.000259, Loss => 0.0208, Accuracy => 99.59%
Epoch: 35, LR => 0.000232, Loss => 0.0182, Accuracy => 99.63%
Epoch: 36, LR => 0.000206, Loss => 0.0159, Accuracy => 99.69%
Epoch: 37, LR => 0.000181, Loss => 0.0126, Accuracy => 99.78%
Epoch: 38, LR => 0.000158, Loss => 0.0124, Accuracy => 99.76%
Epoch: 39, LR => 0.000136, Loss => 0.0099, Accuracy => 99.83%
Epoch: 40, LR => 0.000115, Loss => 0.0083, Accuracy => 99.87%
Epoch: 41, LR => 0.000095, Loss => 0.0070, Accuracy => 99.88%
Epoch: 42, LR => 0.000078, Loss => 0.0062, Accuracy => 99.90%
Epoch: 43, LR => 0.000062, Loss => 0.0057, Accuracy => 99.91%
Epoch: 44, LR => 0.000048, Loss => 0.0050, Accuracy => 99.91%
Epoch: 45, LR => 0.000035, Loss => 0.0047, Accuracy => 99.91%
Epoch: 46, LR => 0.000024, Loss => 0.0040, Accuracy => 99.93%
Epoch: 47, LR => 0.000016, Loss => 0.0045, Accuracy => 99.93%
Epoch: 48, LR => 0.000009, Loss => 0.0040, Accuracy => 99.92%
Epoch: 49, LR => 0.000004, Loss => 0.0035, Accuracy => 99.95%
Epoch: 50, LR => 0.000001, Loss => 0.0033, Accuracy => 99.96%
